game,tanggal_rilis,pengembang,genres,penjualan_dalam_juta,harga_asli_dalam_usd,harga_diskon_dalam_usd,win_support,mac_support,lin_support,nama_depan,nama_belakang,nickname_game,total_hadiah_dalam_usd,asal_negara,benua
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Dylan,Mullins,Hotform,56250.0,Canada,North America
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Jesper,Wecksell,JW,897760.68,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Olof,Kajbjer,olofmeister,880011.52,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Robin,Rönnquist,flusha,877668.95,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Freddy,Johansson,KRiMZ,867823.34,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Patrik,Lindberg,f0rest,547205.97,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Christopher,Alesund,GeT_RiGhT,517888.39,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Richard,Landström,Xizt,513805.74,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Jonas,Olofsson,Lekr0,464499.26,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Maikil,Selim,Golden,448642.48,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Adam,Friberg,friberg,407662.41,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Dennis,Edman,dennis,361678.02,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Fredrik,Sterner,REZ,284845.29,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Simon,Eliasson,twist,260721.09,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Gustav,Magnusson,s4,2545626.14,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Ludwig,Wåhlberg,Zai,2504134.31,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Johan,Åström,pieliedie,989390.86,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jonathan,Berg,Loda,698363.52,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Jerry,Lundqvist,EGM,679039.12,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Joakim,Akterhall,Akke,643143.08,"Sweden, Kingdom of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Henrik,Ahnberg,AdmiralBulldog,638938.79,"Sweden, Kingdom of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Martin,Larsson,Rekkles,438830.14,"Sweden, Kingdom of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Petter,Freyschuss,Hjärnan,160818.8,"Sweden, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Theo,Ferrer,Crue,715350.0,"Sweden, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Felix,Hortlund,Wakie,174439.58,"Sweden, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Pontus,Bucht,Tchub,172400.0,"Sweden, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexander,Zayedli,Znappy,159160.84,"Sweden, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Moussa,Faour,Chapix,136820.0,"Sweden, Kingdom of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Andreas,Karlsson,Nevix,180755.36,"Sweden, Kingdom of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Simon,Ekström,snillo,81812.25,"Sweden, Kingdom of",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Sebastian,Widlund,chipshajen,56549.85,"Sweden, Kingdom of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Johan,Lucchesi,NaNiwa,177659.71,"Sweden, Kingdom of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Marcus,Eklöf,ThorZaIN,102682.9,"Sweden, Kingdom of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Rickard,Bergman,SortOf,83622.52,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Jonathan,Gunnarsson,Wubby,264826.14,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Simon,Svensson,Schwimpi,191647.23,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Pontus,Sjogren,Breez,187978.31,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Filip,Liljeström,Smexystyle,184411.26,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Dob,Engström,QuackNiix,180964.31,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Vilhem,Flennmark,POILK,114751.8,"Sweden, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Benjamin,Eekenulv,BadBenny,76798.88,"Sweden, Kingdom of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,David,Tillberg,fuzzface,344350.25,"Sweden, Kingdom of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Adrian,Blom,Haxete,62654.51,"Sweden, Kingdom of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jon,Westberg,Orange,291115.88,"Sweden, Kingdom of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Sebastian,Engwall,Ostkaka,153199.92,"Sweden, Kingdom of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Jeffrey,Brusi,SjoW,47973.61,"Sweden, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Dan,Madesclaire,apEX,814852.39,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Nathan,Schmitt,NBK,805444.66,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Kenny,Schrub,kennyS,713086.68,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Richard,Papillon,shox,660640.55,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Cédric,Guipouy,RpK,498887.62,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Vincent,Schopenhauer,Happy,485910.46,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Fabien,Fiey,KIOSHIMA,378500.99,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Mathieu,Herbaut,ZywOo,333711.15,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Alexandre,Pianaro,bodyy,306178.43,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Christophe,Xia,SIXER,272602.0,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Edouard,Dubourdeaux,SmithZz,269446.78,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Francois,Delaunay,Amanek,233210.47,"France, French Republic",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Sébastien,Debs,Ceb,5554297.41,"France, French Republic",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Paul,Boyer,sOAZ,422314.79,"France, French Republic",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Bora,Kim,YellOwStaR,183976.33,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Clément,Danglot,Skite,850264.02,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Nathan,Berquignol,Nayte,474562.23,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Corentin,Tardif,Hunter,229464.98,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexandre,Christophe,Andilex,187095.73,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Maxime,Thomas,Blax,152619.67,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Victor,Lopez,TheVic,144507.88,"France, French Republic",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Nicolas,Frejavise,Nikof,137954.0,"France, French Republic",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Gael,Gouzerch,Poko,90439.44,"France, French Republic",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Terence,Tarlier,SoOn,90428.77,"France, French Republic",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Dylan,Bignet,aKm,54391.23,"France, French Republic",Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,Benjamin,Chevasson,unKOE,54391.23,"France, French Republic",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Ilyes,Satouri,Stephano,304291.61,"France, French Republic",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Théo,Freydière,PtitDrogo,130550.93,"France, French Republic",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,David,Moschetto,Lilbow,91850.98,"France, French Republic",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexis,Eusebio,MarineLorD,86634.27,"France, French Republic",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Jérome,Trinh,JayPL,229170.87,"France, French Republic",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Thomas,Cailleux,Ménè,145068.51,"France, French Republic",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Romain,Hermann,Shiv,74811.76,"France, French Republic",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Damien,Valliant,Dahmien7,71349.2,"France, French Republic",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Théo,Dumont,Felkeine,121255.92,"France, French Republic",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Zakarya,Hail,xBlyzes,83373.91,"France, French Republic",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Martin,Prête,Zhym,65702.33,"France, French Republic",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Ladislav,Kovács,GuardiaN,798520.8,Slovakia (Slovak Republic),Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Martin,Styk,STYKO,305655.12,Slovakia (Slovak Republic),Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,David,Čerňanský,frozen,265131.4,Slovakia (Slovak Republic),Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Håvard,Nygaard,rain,763799.57,"Norway, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Emil,Bergquist Pedersen,Nyhrox,1536845.69,"Norway, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Martin,Foss,MrSavage,271316.73,"Norway, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Patrik,Zaharchenko,Pate1k,207201.06,"Norway, Kingdom of",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Endre,Byre,Endretta,176803.33,"Norway, Kingdom of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Jens,Aasgaard,Snute,372788.71,"Norway, Kingdom of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Niklas,Skogheim,Cursen,67862.48,"Norway, Kingdom of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Ludvik,Jahnsen,Aitzy,282450.25,"Norway, Kingdom of",Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Jim,Eliassen,Jeemzz,230595.65,"Norway, Kingdom of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Casper,Notto,Hunterace,341931.16,"Norway, Kingdom of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Nikola,Kovač,NiKo,762802.56,Bosnia and Herzegovina,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Egor,Vasilyev,flamie,732920.07,Russian Federation,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Egor,Vasilyev,flamie,732920.07,Russian Federation,Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Denis,Sharipov,electroNic,531541.99,Russian Federation,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Denis,Sharipov,electroNic,531541.99,Russian Federation,Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Denis,Kostin,seized,339091.34,Russian Federation,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Denis,Kostin,seized,339091.34,Russian Federation,Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Mikhail,Stolyarov,Dosia,307601.25,Russian Federation,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Mikhail,Stolyarov,Dosia,307601.25,Russian Federation,Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Ali,Dzhami,Jame,273117.72,Russian Federation,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Ali,Dzhami,Jame,273117.72,Russian Federation,Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Roman,Kushnarev,RAMZES666,1787796.92,Russian Federation,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Roman,Kushnarev,RAMZES666,1787796.92,Russian Federation,Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Alexei,Berezin,Solo,1778125.61,Russian Federation,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Alexei,Berezin,Solo,1778125.61,Russian Federation,Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Pavel,Khvastunov,9pasha,1713179.57,Russian Federation,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Pavel,Khvastunov,9pasha,1713179.57,Russian Federation,Asia
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Vladimir,Nikogosyan,RodjER,1325834.13,Russian Federation,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Vladimir,Nikogosyan,RodjER,1325834.13,Russian Federation,Asia
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Yan,Kaur,Fwexy,193787.59,Russian Federation,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Yan,Kaur,Fwexy,193787.59,Russian Federation,Asia
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Mark,Danilov,Letw1k3,189482.52,Russian Federation,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Mark,Danilov,Letw1k3,189482.52,Russian Federation,Asia
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Jamal,Saidayev,Jamside,172779.7,Russian Federation,Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Jamal,Saidayev,Jamside,172779.7,Russian Federation,Asia
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,George,Gushcha,ShaDowBurn,63953.84,Russian Federation,Europe
Overwatch,,Not Available,Not Available,0.0,0.0,0.0,,,,George,Gushcha,ShaDowBurn,63953.84,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Ivan,Kapustin,ubah,325558.75,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Ivan,Kapustin,ubah,325558.75,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Roman,Zinoviev,ADOUZ1E,106225.0,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Roman,Zinoviev,ADOUZ1E,106225.0,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Arsenii,Ivanychev,ceh9,104675.0,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Arsenii,Ivanychev,ceh9,104675.0,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Vadim,Ulshin,POKAMOLODOY,104671.25,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Vadim,Ulshin,POKAMOLODOY,104671.25,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Andrey,Ionov,Bestoloch,78800.0,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Andrey,Ionov,Bestoloch,78800.0,Russian Federation,Asia
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexey,Trufanov,0nuqtive,58458.75,Russian Federation,Europe
PUBG,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexey,Trufanov,0nuqtive,58458.75,Russian Federation,Asia
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Pavel,Beltiukov,Pavel,347798.0,Russian Federation,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Pavel,Beltiukov,Pavel,347798.0,Russian Federation,Asia
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Vladislav,Sinotov,SilverName,170027.04,Russian Federation,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Vladislav,Sinotov,SilverName,170027.04,Russian Federation,Asia
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexey,Barsukov,ShtanUdachi,117466.67,Russian Federation,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Alexey,Barsukov,ShtanUdachi,117466.67,Russian Federation,Asia
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Daniil,Teslenko,Zeus,689568.7,Ukraine,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Alexander,Kostylev,s1mple,677155.31,Ukraine,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Ioann,Sukharev,Edward,613854.6,Ukraine,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Vladimir,Minenko,Noone,1617323.45,Ukraine,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Roman,Fominok,Resolut1on,1460470.75,Ukraine,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Ilya,Ilyuk,Lil,917449.86,Ukraine,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Danil,Ishutin,Dendi,801915.23,Ukraine,Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Oleksandr,Dashkevych,XBOCT,661271.48,Ukraine,Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Aleksandr,Svusuyk,Bly,127688.41,Ukraine,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Aleksandr,Malsh,Kolento,273654.46,Ukraine,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Artem,Kravets,DrHippi,210416.67,Ukraine,Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Eugene,Shumilin,Neirea,121248.17,Ukraine,Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Janusz,Pogorzelski,snax,653938.44,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Filip,Kubski,neo,606880.52,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Wiktor,Wojtas,TaZ,591510.89,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Jarosław,Jarząbkowski,pashaBiceps,577382.35,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Paweł,Bieliński,byali,574103.56,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Damian,Kisłowski,Furlan,244070.27,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Karol,Rodowicz,rallen,234332.17,"Poland, Republic of",Europe
Dota 2,2013-07-09,Valve,Action;Free to Play;Strategy,0.0,0.0,0.0,1.0,1.0,1.0,Michał,Jankowski,Nisha,933853.71,"Poland, Republic of",Europe
League of Legends,,Not Available,Not Available,0.0,0.0,0.0,,,,Marcin,Jankowski,Jankos,403320.75,"Poland, Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Artur,Bloch,Nerchio,371725.19,"Poland, Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Mikołaj,Ogonowski,Elazer,264095.3,"Poland, Republic of",Europe
Starcraft II,,Not Available,Not Available,0.0,0.0,0.0,,,,Grzegorz,Komincz,MaNa,218911.98,"Poland, Republic of",Europe
Heroes of the Storm,,Not Available,Not Available,0.0,0.0,0.0,,,,Adrian,Wójcik,adrd,103282.92,"Poland, Republic of",Europe
Hearthstone,,Not Available,Not Available,0.0,0.0,0.0,,,,Kacper,Kwieciński,A83650,87636.14,"Poland, Republic of",Europe
Counter-Strike: Global Offensive,2012-08-21,Valve;Hidden Path Entertainment,Action;Free to Play,0.0,0.0,0.0,1.0,1.0,1.0,Chris,de Jong,chrisJ,596748.79,"Netherlands, Kingdom of the",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Dave,Jong,Rojo,1213576.66,"Netherlands, Kingdom of the",Europe
Fortnite,,Not Available,Not Available,0.0,0.0,0.0,,,,Dmitri,Van de Vrie,Mitr0,775574.81,"Netherlands, Kingdom of the",Europe
